53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
53, 234, 255
0, 0, 0
0, 0, 0
0, 0, 0
